Countyfips;State;Year;Total Population;White Alone;Black Alone;American Indian or Alaskan Native;Asian Alone;Hawaiian or Pacific Islander Alone;Two or More Races;Not Hispanic;Hispanic
0;U.S.;1990;249622814;209366661.0;30648345.0;2058726.0;7549082.0;;;227049976.0;22572838.0
0;U.S.;1991;252980941;211606011.0;31290743.0;2126968.0;7957219.0;;;229425951.0;23554990.0
0;U.S.;1992;256514224;213945622.0;31979982.0;2202176.0;8386444.0;;;231894879.0;24619345.0
0;U.S.;1993;259918588;216187073.0;32634735.0;2282052.0;8814728.0;;;234141927.0;25776661.0
0;U.S.;1994;263125821;218304774.0;33258981.0;2361078.0;9200988.0;;;236179888.0;26945933.0
0;U.S.;1995;266278393;220384783.0;33847306.0;2441752.0;9604552.0;;;238120592.0;28157801.0
0;U.S.;1996;269394284;222420050.0;34415478.0;2534873.0;10023883.0;;;239930826.0;29463458.0
0;U.S.;1997;272646925;224553464.0;35007679.0;2626475.0;10459307.0;;;241751029.0;30895896.0
0;U.S.;1998;275854104;226648119.0;35594140.0;2726036.0;10885809.0;;;243471239.0;32382865.0
0;U.S.;1999;279040168;228687790.0;36173121.0;2832761.0;11346496.0;;;245102373.0;33937795.0
0;U.S.;2000;282162411;228530479.0;35814706.0;2684491.0;10705839.0;467339.0;3959557.0;246500526.0;35661885.0
0;U.S.;2001;284968955;230049196.0;36263029.0;2769731.0;11182404.0;487476.0;4217119.0;247824859.0;37144096.0
0;U.S.;2002;287625193;231446915.0;36684650.0;2857113.0;11649265.0;507265.0;4479985.0;249007573.0;38617620.0
0;U.S.;2003;290107933;232717191.0;37066096.0;2947575.0;12099525.0;526390.0;4751156.0;250058504.0;40049429.0
0;U.S.;2004;292805298;234120447.0;37510582.0;3044517.0;12542740.0;547317.0;5039695.0;251303923.0;41501375.0
0;U.S.;2005;295516599;235491577.0;37961688.0;3147772.0;13007663.0;568804.0;5339095.0;252492985.0;43023614.0
0;U.S.;2006;298379912;236954818.0;38443048.0;3258666.0;13475846.0;590839.0;5656695.0;253773607.0;44606305.0
0;U.S.;2007;301231207;238378087.0;38935533.0;3377213.0;13934641.0;613053.0;5992680.0;255034354.0;46196853.0
0;U.S.;2008;304093966;239783014.0;39429414.0;3504878.0;14395296.0;635677.0;6345687.0;256300181.0;47793785.0
0;U.S.;2009;306771529;241034399.0;39902270.0;3636766.0;14833733.0;657983.0;6706378.0;257444040.0;49327489.0
0;U.S.;2010;309327143;242228437.0;40358477.0;3753179.0;15266718.0;678440.0;7041892.0;258590899.0;50736244.0
0;U.S.;2011;311583481;243254994.0;40798772.0;3806563.0;15748519.0;694466.0;7280167.0;259758723.0;51824758.0
0;U.S.;2012;313877662;244285201.0;41252211.0;3863383.0;16245413.0;710807.0;7520647.0;261008434.0;52869228.0
0;U.S.;2013;316059947;245205423.0;41690498.0;3917329.0;16754334.0;727665.0;7764698.0;262153137.0;53906810.0
0;U.S.;2014;318386329;246211962.0;42140856.0;3972480.0;17302485.0;743357.0;8015189.0;263407751.0;54978578.0
0;U.S.;2015;320738994;247206396.0;42595215.0;4028249.0;17877492.0;760404.0;8271238.0;264620835.0;56118159.0
0;U.S.;2016;323071755;248203472.0;43041456.0;4083901.0;18435167.0;778383.0;8529376.0;265786268.0;57285487.0
0;U.S.;2017;325122128;248992525.0;43465421.0;4138345.0;18948310.0;796332.0;8781195.0;266719299.0;58402829.0
0;U.S.;2018;326838199;249604563.0;43857361.0;4192206.0;19343982.0;813220.0;9026867.0;267369366.0;59468833.0
0;U.S.;2019;328329953;250065098.0;44224356.0;4243909.0;19705760.0;829060.0;9261770.0;267925466.0;60404487.0
0;U.S.;2020;331577720;251705938.0;44911745.0;4302125.0;20224610.0;851893.0;9581409.0;269339673.0;62238047.0
0;U.S.;2021;332099760;251515682.0;45103997.0;4347090.0;20461635.0;864488.0;9806868.0;269088635.0;63011125.0
0;U.S.;2022;334017321;251993983.0;45503665.0;4436209.0;21113516.0;885908.0;10084040.0;269620602.0;64396719.0
0;U.S.;2023;336806231;253005388.0;46021542.0;4579646.0;21897545.0;911597.0;10390513.0;270664075.0;66142156.0
0;U.S.;2024;340110988;254281598.0;46608846.0;4743298.0;22825008.0;939712.0;10712526.0;272024835.0;68086153.0
0;Alabama;1990;4050055;2987764.0;1024198.0;16224.0;21869.0;;;4025948.0;24107.0
0;Alabama;1991;4099156;3018779.0;1040280.0;17015.0;23082.0;;;4074144.0;25012.0
0;Alabama;1992;4154014;3051680.0;1060627.0;17357.0;24350.0;;;4127269.0;26745.0
0;Alabama;1993;4214202;3088449.0;1081479.0;18002.0;26272.0;;;4184665.0;29537.0
0;Alabama;1994;4260229;3114389.0;1099593.0;18566.0;27681.0;;;4227077.0;33152.0
0;Alabama;1995;4296800;3134093.0;1114033.0;19386.0;29288.0;;;4259532.0;37268.0
0;Alabama;1996;4331103;3154959.0;1125093.0;20493.0;30558.0;;;4288307.0;42796.0
0;Alabama;1997;4367935;3174843.0;1140120.0;21229.0;31743.0;;;4318508.0;49427.0
0;Alabama;1998;4404701;3198040.0;1152248.0;21783.0;32630.0;;;4347802.0;56899.0
0;Alabama;1999;4430141;3211308.0;1162673.0;22666.0;33494.0;;;4364958.0;65183.0
0;Alabama;2000;4452173;3196875.0;1161454.0;23262.0;32544.0;1608.0;36430.0;4375157.0;77016.0
0;Alabama;2001;4467634;3201387.0;1167403.0;24084.0;33971.0;1963.0;38826.0;4381912.0;85722.0
0;Alabama;2002;4480089;3204279.0;1171672.0;24966.0;35810.0;2272.0;41090.0;4385910.0;94179.0
0;Alabama;2003;4503491;3215079.0;1178398.0;25920.0;37929.0;2625.0;43540.0;4400019.0;103472.0
0;Alabama;2004;4530729;3227772.0;1186375.0;26755.0;40712.0;2983.0;46132.0;4417445.0;113284.0
0;Alabama;2005;4569805;3249443.0;1197062.0;27606.0;43406.0;3290.0;48998.0;4444983.0;124822.0
0;Alabama;2006;4628981;3283056.0;1215481.0;28666.0;46030.0;3710.0;52038.0;4491139.0;137842.0
0;Alabama;2007;4672840;3308005.0;1227620.0;29666.0;48454.0;3996.0;55099.0;4522188.0;150652.0
0;Alabama;2008;4718206;3332141.0;1241613.0;30722.0;50683.0;4443.0;58604.0;4554497.0;163709.0
0;Alabama;2009;4757938;3353244.0;1252307.0;31825.0;53747.0;4796.0;62019.0;4581420.0;176518.0
0;Alabama;2010;4785514;3365601.0;1261282.0;32866.0;55738.0;5166.0;64861.0;4599420.0;186094.0
0;Alabama;2011;4799642;3369470.0;1267332.0;32728.0;57641.0;5033.0;67438.0;4610314.0;189328.0
0;Alabama;2012;4816632;3371405.0;1276289.0;32780.0;60993.0;4985.0;70180.0;4626743.0;189889.0
0;Alabama;2013;4831586;3372664.0;1285316.0;32776.0;63305.0;4923.0;72602.0;4639498.0;192088.0
0;Alabama;2014;4843737;3373933.0;1291864.0;32924.0;65329.0;4946.0;74741.0;4649377.0;194360.0
0;Alabama;2015;4854803;3373069.0;1298914.0;33120.0;67636.0;4984.0;77080.0;4656682.0;198121.0
0;Alabama;2016;4866824;3375201.0;1303486.0;33361.0;70132.0;5027.0;79617.0;4663158.0;203666.0
0;Alabama;2017;4877989;3377213.0;1307851.0;33544.0;72154.0;5111.0;82116.0;4669265.0;208724.0
0;Alabama;2018;4891628;3382325.0;1312093.0;33838.0;73410.0;5168.0;84794.0;4676347.0;215281.0
0;Alabama;2019;4907965;3390485.0;1315856.0;34303.0;74708.0;5208.0;87405.0;4687176.0;220789.0
0;Alabama;2020;5033094;3473188.0;1349215.0;36123.0;77136.0;5726.0;91706.0;4767969.0;265125.0
0;Alabama;2021;5049196;3481897.0;1351265.0;36535.0;78660.0;5764.0;95075.0;4776864.0;272332.0
0;Alabama;2022;5076181;3496988.0;1355585.0;37645.0;81131.0;5903.0;98929.0;4793102.0;283079.0
0;Alabama;2023;5117673;3523230.0;1361208.0;39011.0;84738.0;6307.0;103179.0;4821038.0;296635.0
0;Alabama;2024;5157699;3545537.0;1368358.0;40544.0;89421.0;6630.0;107209.0;4846252.0;311447.0
0;Alaska;1990;553290;423276.0;22665.0;87214.0;20135.0;;;536062.0;17228.0
0;Alaska;1991;570193;436361.0;23030.0;89608.0;21194.0;;;552355.0;17838.0
0;Alaska;1992;588736;449292.0;24744.0;92191.0;22509.0;;;570119.0;18617.0
0;Alaska;1993;599434;454995.0;26578.0;94088.0;23773.0;;;580312.0;19122.0
0;Alaska;1994;603308;456674.0;26129.0;95764.0;24741.0;;;583480.0;19828.0
0;Alaska;1995;604412;456965.0;24854.0;96969.0;25624.0;;;583989.0;20423.0
0;Alaska;1996;608569;457769.0;24463.0;99390.0;26947.0;;;587502.0;21067.0
0;Alaska;1997;612968;457908.0;25352.0;101459.0;28249.0;;;590772.0;22196.0
0;Alaska;1998;619933;460556.0;26195.0;103986.0;29196.0;;;597102.0;22831.0
0;Alaska;1999;624779;462052.0;26610.0;105727.0;30390.0;;;600782.0;23997.0
0;Alaska;2000;627963;446506.0;22843.0;98931.0;26007.0;3490.0;30186.0;602000.0;25963.0
0;Alaska;2001;633714;448602.0;23269.0;99332.0;27198.0;3819.0;31494.0;605725.0;27989.0
0;Alaska;2002;642337;452784.0;23838.0;99969.0;28482.0;4257.0;33007.0;612394.0;29943.0
0;Alaska;2003;648414;454912.0;23633.0;100717.0;29929.0;4695.0;34528.0;616997.0;31417.0
0;Alaska;2004;659286;460845.0;23841.0;101835.0;31077.0;5073.0;36615.0;626407.0;32879.0
0;Alaska;2005;666946;464201.0;23577.0;102888.0;32350.0;5488.0;38442.0;632524.0;34422.0
0;Alaska;2006;675302;468452.0;23544.0;103603.0;33258.0;5784.0;40661.0;639797.0;35505.0
0;Alaska;2007;680300;469996.0;23785.0;103803.0;34072.0;6169.0;42475.0;644071.0;36229.0
0;Alaska;2008;687455;472582.0;23955.0;104406.0;35488.0;6589.0;44435.0;650199.0;37256.0
0;Alaska;2009;698895;477369.0;23979.0;105769.0;37726.0;7191.0;46861.0;660663.0;38232.0
0;Alaska;2010;713982;485929.0;24623.0;106699.0;39293.0;7797.0;49641.0;673971.0;40011.0
0;Alaska;2011;722349;489253.0;25291.0;107967.0;40697.0;8264.0;50877.0;680271.0;42078.0
0;Alaska;2012;730810;492463.0;26395.0;109076.0;42176.0;8904.0;51796.0;685689.0;45121.0
0;Alaska;2013;737626;494334.0;27053.0;110228.0;43862.0;9473.0;52676.0;690086.0;47540.0
0;Alaska;2014;737075;491682.0;26833.0;111054.0;44495.0;9667.0;53344.0;687971.0;49104.0
0;Alaska;2015;738430;490194.0;26876.0;111916.0;45464.0;10013.0;53967.0;688050.0;50380.0
0;Alaska;2016;742575;490043.0;27380.0;112656.0;46931.0;10550.0;55015.0;690740.0;51835.0
0;Alaska;2017;740983;485311.0;27569.0;113025.0;48248.0;11134.0;55696.0;687978.0;53005.0
0;Alaska;2018;736624;480179.0;27507.0;113507.0;48056.0;11326.0;56049.0;683255.0;53369.0
0;Alaska;2019;733603;476519.0;27101.0;113572.0;48295.0;11599.0;56517.0;679981.0;53622.0
0;Alaska;2020;733017;473610.0;26909.0;114742.0;48948.0;11736.0;57072.0;682495.0;50522.0
0;Alaska;2021;734420;473093.0;26935.0;114951.0;49152.0;12062.0;58227.0;682260.0;52160.0
0;Alaska;2022;734442;472012.0;27016.0;114678.0;49612.0;12189.0;58935.0;680933.0;53509.0
0;Alaska;2023;736510;471949.0;27180.0;114550.0;50620.0;12563.0;59648.0;681315.0;55195.0
0;Alaska;2024;740133;471980.0;27605.0;114527.0;52150.0;13057.0;60814.0;682907.0;57226.0
0;Arizona;1990;3684097;3293186.0;115796.0;215940.0;59175.0;;;2986437.0;697660.0
0;Arizona;1991;3788576;3380441.0;121994.0;222457.0;63684.0;;;3050730.0;737846.0
0;Arizona;1992;3915740;3490693.0;127617.0;229298.0;68132.0;;;3128225.0;787515.0
0;Arizona;1993;4065440;3620665.0;133252.0;237276.0;74247.0;;;3222568.0;842872.0
0;Arizona;1994;4245089;3778735.0;141948.0;243930.0;80476.0;;;3345519.0;899570.0
0;Arizona;1995;4432499;3941788.0;150424.0;253174.0;87113.0;;;3467336.0;965163.0
0;Arizona;1996;4586940;4075957.0;157868.0;259560.0;93555.0;;;3558898.0;1028042.0
0;Arizona;1997;4736990;4207817.0;164445.0;265399.0;99329.0;;;3645225.0;1091765.0
0;Arizona;1998;4883342;4337508.0;171440.0;269706.0;104688.0;;;3720580.0;1162762.0
0;Arizona;1999;5023823;4460582.0;177619.0;275286.0;110336.0;;;3788107.0;1235716.0
0;Arizona;2000;5160586;4542461.0;170022.0;268184.0;99270.0;8746.0;71903.0;3851197.0;1309389.0
0;Arizona;2001;5273477;4629736.0;177795.0;271935.0;106209.0;9348.0;78454.0;3906561.0;1366916.0
0;Arizona;2002;5396255;4723484.0;186140.0;277602.0;113754.0;9961.0;85314.0;3969818.0;1426437.0
0;Arizona;2003;5510364;4808335.0;194179.0;283724.0;121029.0;10645.0;92452.0;4029456.0;1480908.0
0;Arizona;2004;5652404;4915749.0;205171.0;290212.0;129542.0;11297.0;100433.0;4111398.0;1541006.0
0;Arizona;2005;5839077;5057542.0;218998.0;298844.0;141711.0;12384.0;109598.0;4220738.0;1618339.0
0;Arizona;2006;6029141;5196133.0;235636.0;308302.0;156142.0;13312.0;119616.0;4327178.0;1701963.0
0;Arizona;2007;6167681;5290642.0;249757.0;316798.0;167344.0;14357.0;128783.0;4394036.0;1773645.0
0;Arizona;2008;6280362;5361814.0;263512.0;325262.0;176686.0;15163.0;137925.0;4449496.0;1830866.0
0;Arizona;2009;6343154;5391934.0;274594.0;330731.0;183714.0;15728.0;146453.0;4476334.0;1866820.0
0;Arizona;2010;6407342;5428205.0;282261.0;336508.0;190154.0;16186.0;154028.0;4503974.0;1903368.0
0;Arizona;2011;6473416;5466291.0;289596.0;341660.0;199240.0;16493.0;160136.0;4537396.0;1936020.0
0;Arizona;2012;6556344;5518374.0;298770.0;347680.0;208170.0;16849.0;166501.0;4582020.0;1974324.0
0;Arizona;2013;6634690;5565999.0;307454.0;352989.0;218002.0;17187.0;173059.0;4621631.0;2013059.0
0;Arizona;2014;6732873;5630353.0;317599.0;358764.0;228795.0;17587.0;179775.0;4674578.0;2058295.0
0;Arizona;2015;6832810;5697673.0;329345.0;363957.0;237665.0;17939.0;186231.0;4725109.0;2107701.0
0;Arizona;2016;6944767;5771056.0;342635.0;369731.0;248969.0;18430.0;193946.0;4787616.0;2157151.0
0;Arizona;2017;7048088;5841128.0;354605.0;375491.0;256842.0;19181.0;200841.0;4840768.0;2207320.0
0;Arizona;2018;7164228;5923424.0;367827.0;381556.0;262916.0;19647.0;208858.0;4905324.0;2258904.0
0;Arizona;2019;7291843;6013191.0;381604.0;386710.0;272360.0;20311.0;217667.0;4978686.0;2313157.0
0;Arizona;2020;7187135;5905101.0;388072.0;376555.0;276273.0;20296.0;220838.0;4980390.0;2206745.0
0;Arizona;2021;7274078;5965120.0;399230.0;377931.0;282514.0;20781.0;228502.0;5022816.0;2251262.0
0;Arizona;2022;7377566;6026817.0;413642.0;381176.0;297290.0;21564.0;237077.0;5070468.0;2307098.0
0;Arizona;2023;7473027;6077886.0;427411.0;385269.0;315814.0;21988.0;244659.0;5104762.0;2368265.0
0;Arizona;2024;7582384;6137861.0;443135.0;389519.0;336506.0;22425.0;252938.0;5146721.0;2435663.0
0;Arkansas;1990;2356586;1956611.0;375370.0;12356.0;12249.0;;;2337378.0;19208.0
0;Arkansas;1991;2383144;1977662.0;380194.0;12598.0;12690.0;;;2362077.0;21067.0
0;Arkansas;1992;2415984;2002832.0;386732.0;13177.0;13243.0;;;2392855.0;23129.0
0;Arkansas;1993;2456303;2034508.0;393794.0;13456.0;14545.0;;;2429502.0;26801.0
0;Arkansas;1994;2494019;2066260.0;398538.0;13657.0;15564.0;;;2462673.0;31346.0
0;Arkansas;1995;2535399;2099481.0;404627.0;14317.0;16974.0;;;2496661.0;38738.0
0;Arkansas;1996;2572109;2127070.0;411450.0;15325.0;18264.0;;;2523428.0;48681.0
0;Arkansas;1997;2601091;2149156.0;416292.0;16028.0;19615.0;;;2545260.0;55831.0
0;Arkansas;1998;2626289;2168119.0;420780.0;17040.0;20350.0;;;2561478.0;64811.0
0;Arkansas;1999;2651860;2187944.0;424438.0;18045.0;21433.0;;;2577233.0;74627.0
0;Arkansas;2000;2678588;2186443.0;421693.0;18311.0;21100.0;1986.0;29055.0;2590784.0;87804.0
0;Arkansas;2001;2691571;2193483.0;423863.0;19041.0;22166.0;2424.0;30594.0;2595045.0;96526.0
0;Arkansas;2002;2705927;2202027.0;425707.0;19690.0;23437.0;2859.0;32207.0;2600233.0;105694.0
0;Arkansas;2003;2724816;2214256.0;427838.0;20346.0;25056.0;3285.0;34035.0;2609192.0;115624.0
0;Arkansas;2004;2749686;2231084.0;430882.0;21013.0;27060.0;3664.0;35983.0;2624583.0;125103.0
0;Arkansas;2005;2781097;2253503.0;434165.0;22032.0;29107.0;4117.0;38173.0;2643949.0;137148.0
0;Arkansas;2006;2821761;2281831.0;441071.0;22701.0;31116.0;4641.0;40401.0;2672178.0;149583.0
0;Arkansas;2007;2848650;2301121.0;443348.0;23653.0;32810.0;5021.0;42697.0;2688253.0;160397.0
0;Arkansas;2008;2874554;2317769.0;447621.0;24472.0;34246.0;5477.0;44969.0;2704323.0;170231.0
0;Arkansas;2009;2896843;2331280.0;450633.0;25166.0;36260.0;6136.0;47368.0;2717804.0;179039.0
0;Arkansas;2010;2921998;2346352.0;455052.0;26254.0;37970.0;6808.0;49562.0;2734546.0;187452.0
0;Arkansas;2011;2941038;2357574.0;458033.0;26701.0;40183.0;7329.0;51218.0;2747634.0;193404.0
0;Arkansas;2012;2952876;2362125.0;459822.0;27355.0;42831.0;7672.0;53071.0;2754116.0;198760.0
0;Arkansas;2013;2960459;2363967.0;462053.0;27667.0;43787.0;7995.0;54990.0;2757043.0;203416.0
0;Arkansas;2014;2968759;2366231.0;464157.0;28095.0;45085.0;8571.0;56620.0;2761081.0;207678.0
0;Arkansas;2015;2979732;2369760.0;467127.0;28551.0;46592.0;9216.0;58486.0;2766936.0;212796.0
0;Arkansas;2016;2991815;2373398.0;469925.0;29233.0;48663.0;10083.0;60513.0;2773431.0;218384.0
0;Arkansas;2017;3003855;2378313.0;471843.0;29994.0;50050.0;10988.0;62667.0;2778777.0;225078.0
0;Arkansas;2018;3012161;2381131.0;473381.0;30559.0;50492.0;11705.0;64893.0;2781529.0;230632.0
0;Arkansas;2019;3020985;2384331.0;475106.0;31022.0;51498.0;12329.0;66699.0;2784446.0;236539.0
0;Arkansas;2020;3014546;2372588.0;475570.0;31931.0;52975.0;12949.0;68533.0;2756573.0;257973.0
0;Arkansas;2021;3026870;2379475.0;475627.0;32778.0;54497.0;13541.0;70952.0;2761462.0;265408.0
0;Arkansas;2022;3047704;2392201.0;476609.0;33922.0;56545.0;14535.0;73892.0;2771372.0;276332.0
0;Arkansas;2023;3069463;2405333.0;478287.0;35132.0;58797.0;15464.0;76450.0;2783654.0;285809.0
0;Arkansas;2024;3088354;2415105.0;480352.0;36414.0;61173.0;16485.0;78825.0;2792779.0;295575.0
0;California;1990;29959515;24354238.0;2322371.0;290666.0;2992240.0;;;22179908.0;7779607.0
0;California;1991;30470736;24674660.0;2361537.0;304866.0;3129673.0;;;22378493.0;8092243.0
0;California;1992;30974659;24987762.0;2394610.0;320375.0;3271912.0;;;22553148.0;8421511.0
0;California;1993;31274928;25131240.0;2406609.0;335651.0;3401428.0;;;22523307.0;8751621.0
0;California;1994;31484435;25214253.0;2411731.0;351450.0;3507001.0;;;22431362.0;9053073.0
0;California;1995;31696582;25298010.0;2418634.0;367482.0;3612456.0;;;22380327.0;9316255.0
0;California;1996;32018834;25484457.0;2434897.0;386136.0;3713344.0;;;22401831.0;9617003.0
0;California;1997;32486010;25795077.0;2455408.0;406190.0;3829335.0;;;22527535.0;9958475.0
0;California;1998;32987675;26141690.0;2477681.0;429045.0;3939259.0;;;22668743.0;10318932.0
0;California;1999;33499204;26492434.0;2502469.0;453029.0;4051272.0;;;22816598.0;10682606.0
0;California;2000;33987977;26421365.0;2384908.0;407152.0;3854837.0;139331.0;780384.0;22933424.0;11054553.0
0;California;2001;34479458;26685881.0;2401620.0;420413.0;4002992.0;143811.0;824741.0;23095496.0;11383962.0
0;California;2002;34871843;26874787.0;2413281.0;434176.0;4132149.0;148422.0;869028.0;23166048.0;11705795.0
0;California;2003;35253159;27053595.0;2423031.0;451526.0;4255892.0;153027.0;916088.0;23223144.0;12030015.0
0;California;2004;35574576;27181516.0;2431898.0;469622.0;4370544.0;156967.0;964029.0;23239009.0;12335567.0
0;California;2005;35827943;27239976.0;2435330.0;489295.0;4489991.0;160962.0;1012389.0;23208112.0;12619831.0
0;California;2006;36021202;27242743.0;2437459.0;510267.0;4604570.0;164707.0;1061456.0;23145097.0;12876105.0
0;California;2007;36250311;27274909.0;2439919.0;534343.0;4717266.0;168751.0;1115123.0;23114006.0;13136305.0
0;California;2008;36604337;27402890.0;2451963.0;562318.0;4839234.0;173104.0;1174828.0;23156344.0;13447993.0
0;California;2009;36961229;27529082.0;2469567.0;596469.0;4951571.0;177386.0;1237154.0;23201362.0;13759867.0
0;California;2010;37319550;27665770.0;2486545.0;623415.0;5063484.0;182077.0;1298259.0;23258589.0;14060961.0
0;California;2011;37636311;27812396.0;2496503.0;627535.0;5179600.0;184600.0;1335677.0;23369690.0;14266621.0
0;California;2012;37944551;27952190.0;2505489.0;632119.0;5295219.0;187154.0;1372380.0;23495176.0;14449375.0
0;California;2013;38253768;28078052.0;2511639.0;636201.0;5428197.0;189743.0;1409936.0;23624361.0;14629407.0
0;California;2014;38586706;28209869.0;2524312.0;640834.0;5571320.0;192076.0;1448295.0;23774783.0;14811923.0
0;California;2015;38904296;28316294.0;2533479.0;645360.0;5728041.0;194307.0;1486815.0;23916520.0;14987776.0
0;California;2016;39149186;28376604.0;2539439.0;649694.0;5864838.0;196494.0;1522117.0;23997187.0;15151999.0
0;California;2017;39337785;28386645.0;2547097.0;653777.0;5994813.0;198917.0;1556536.0;24045863.0;15291922.0
0;California;2018;39437463;28344812.0;2551709.0;656978.0;6095100.0;200685.0;1588179.0;24034728.0;15402735.0
0;California;2019;39437610;28233838.0;2553676.0;661770.0;6172223.0;202312.0;1613791.0;23949466.0;15488144.0
0;California;2020;39521958;28174414.0;2572183.0;668197.0;6259888.0;203676.0;1643600.0;23923680.0;15598278.0
0;California;2021;39142565;27812160.0;2545972.0;667822.0;6262701.0;203510.0;1650400.0;23522624.0;15619941.0
0;California;2022;39142414;27649459.0;2538644.0;677361.0;6398883.0;204560.0;1673507.0;23411961.0;15730453.0
0;California;2023;39198693;27532477.0;2529558.0;694319.0;6538306.0;206315.0;1697718.0;23321770.0;15876923.0
0;California;2024;39431263;27538266.0;2527183.0;716157.0;6711911.0;208908.0;1728838.0;23362048.0;16069215.0
0;Colorado;1990;3307618;3077815.0;136626.0;31030.0;62147.0;;;2878047.0;429571.0
0;Colorado;1991;3387119;3147468.0;142090.0;32561.0;65000.0;;;2938804.0;448315.0
0;Colorado;1992;3495939;3243680.0;147912.0;34617.0;69730.0;;;3024323.0;471616.0
0;Colorado;1993;3613734;3347961.0;153962.0;37006.0;74805.0;;;3113759.0;499975.0
0;Colorado;1994;3724168;3446691.0;158896.0;39086.0;79495.0;;;3197542.0;526626.0
0;Colorado;1995;3826653;3537859.0;162559.0;41429.0;84806.0;;;3270666.0;555987.0
0;Colorado;1996;3919972;3619895.0;166672.0;44062.0;89343.0;;;3332937.0;587035.0
0;Colorado;1997;4018293;3705889.0;171306.0;46536.0;94562.0;;;3395857.0;622436.0
0;Colorado;1998;4116639;3788970.0;177472.0;49668.0;100529.0;;;3457672.0;658967.0
0;Colorado;1999;4226018;3882901.0;183070.0;53067.0;106980.0;;;3523994.0;702024.0
0;Colorado;2000;4326921;3924356.0;174461.0;50135.0;100211.0;5589.0;72169.0;3581629.0;745292.0
0;Colorado;2001;4425687;4003807.0;179725.0;52691.0;105901.0;5993.0;77570.0;3642418.0;783269.0
0;Colorado;2002;4490406;4052788.0;183260.0;54869.0;110453.0;6344.0;82692.0;3673383.0;817023.0
0;Colorado;2003;4528732;4080217.0;183960.0;56427.0;114155.0;6521.0;87452.0;3686392.0;842340.0
0;Colorado;2004;4575013;4110950.0;187991.0;58794.0;117966.0;6783.0;92529.0;3710269.0;864744.0
0;Colorado;2005;4631888;4153715.0;189701.0;61304.0;122152.0;6833.0;98183.0;3739469.0;892419.0
0;Colorado;2006;4720423;4222448.0;195570.0;63957.0;126943.0;7137.0;104368.0;3797117.0;923306.0
0;Colorado;2007;4803868;4287008.0;199716.0;66936.0;131336.0;7477.0;111395.0;3849687.0;954181.0
0;Colorado;2008;4889730;4351612.0;205038.0;70894.0;135832.0;7855.0;118499.0;3904831.0;984899.0
0;Colorado;2009;4972195;4411960.0;210643.0;74542.0;140845.0;8263.0;125942.0;3956704.0;1015491.0
0;Colorado;2010;5047539;4464394.0;216113.0;78513.0;146389.0;8512.0;133618.0;4002968.0;1044571.0
0;Colorado;2011;5121900;4522379.0;220263.0;79971.0;151878.0;8865.0;138544.0;4052272.0;1069628.0
0;Colorado;2012;5193660;4576592.0;225326.0;81199.0;157642.0;9316.0;143585.0;4105216.0;1088444.0
0;Colorado;2013;5270774;4634362.0;231137.0;82956.0;163573.0;9699.0;149047.0;4162064.0;1108710.0
0;Colorado;2014;5352637;4696061.0;237725.0;84634.0;169965.0;9976.0;154276.0;4221260.0;1131377.0
0;Colorado;2015;5454328;4773481.0;244540.0;86725.0;178376.0;10393.0;160813.0;4296042.0;1158286.0
0;Colorado;2016;5543844;4841849.0;250330.0;88793.0;185377.0;10758.0;166737.0;4360955.0;1182889.0
0;Colorado;2017;5617421;4896891.0;254637.0;90784.0;191628.0;11025.0;172456.0;4410245.0;1207176.0
0;Colorado;2018;5697155;4955043.0;260756.0;92940.0;198461.0;11440.0;178515.0;4463014.0;1234141.0
0;Colorado;2019;5758486;5000945.0;265056.0;94810.0;202369.0;11909.0;183397.0;4503436.0;1255050.0
0;Colorado;2020;5787129;5016074.0;267882.0;95212.0;206698.0;12271.0;188992.0;4518529.0;1268600.0
0;Colorado;2021;5814036;5026657.0;272169.0;96033.0;211842.0;12708.0;194627.0;4524555.0;1289481.0
0;Colorado;2022;5850935;5041632.0;277992.0;97785.0;220402.0;13030.0;200094.0;4535005.0;1315930.0
0;Colorado;2023;5901339;5063993.0;285941.0;99855.0;231483.0;13641.0;206426.0;4553570.0;1347769.0
0;Colorado;2024;5957493;5088948.0;295736.0;102358.0;243833.0;14155.0;212463.0;4574554.0;1382939.0
0;Connecticut;1990;3291967;2949149.0;283440.0;6996.0;52382.0;;;3077161.0;214806.0
0;Connecticut;1991;3302895;2947130.0;291762.0;7377.0;56626.0;;;3078074.0;224821.0
0;Connecticut;1992;3300712;2936159.0;296477.0;7777.0;60299.0;;;3068159.0;232553.0
0;Connecticut;1993;3309175;2933031.0;303637.0;8279.0;64228.0;;;3066721.0;242454.0
0;Connecticut;1994;3316121;2931497.0;308487.0;8695.0;67442.0;;;3064873.0;251248.0
0;Connecticut;1995;3324144;2930121.0;313387.0;9219.0;71417.0;;;3063796.0;260348.0
0;Connecticut;1996;3336685;2932966.0;319188.0;9867.0;74664.0;;;3064805.0;271880.0
0;Connecticut;1997;3349348;2934597.0;325427.0;10525.0;78799.0;;;3065555.0;283793.0
0;Connecticut;1998;3365352;2937632.0;333828.0;11021.0;82871.0;;;3070397.0;294955.0
0;Connecticut;1999;3386401;2944775.0;341801.0;11760.0;88065.0;;;3077852.0;308549.0
0;Connecticut;2000;3411777;2936355.0;335609.0;10891.0;86901.0;2227.0;39794.0;3087925.0;323852.0
