StateCode;State;Year;Race;Population
CT;Connecticut;2021;Black;456000
CT;Connecticut;2022;Black;466883
CT;Connecticut;2023;Black;478439
CT;Connecticut;2024;Black;490303
DE;Delaware;1990;Black;114248
DE;Delaware;1991;Black;118601
DE;Delaware;1992;Black;122479
DE;Delaware;1993;Black;126379
DE;Delaware;1994;Black;130516
DE;Delaware;1995;Black;135172
DE;Delaware;1996;Black;139520
DE;Delaware;1997;Black;144294
DE;Delaware;1998;Black;149003
DE;Delaware;1999;Black;153643
DE;Delaware;2000;Black;154406
DE;Delaware;2001;Black;158232
DE;Delaware;2002;Black;162182
DE;Delaware;2003;Black;166220
DE;Delaware;2004;Black;170300
DE;Delaware;2005;Black;175719
DE;Delaware;2006;Black;180827
DE;Delaware;2007;Black;185786
DE;Delaware;2008;Black;190393
DE;Delaware;2009;Black;193700
DE;Delaware;2010;Black;197045
DE;Delaware;2011;Black;199985
DE;Delaware;2012;Black;202520
DE;Delaware;2013;Black;205231
DE;Delaware;2014;Black;208436
DE;Delaware;2015;Black;211998
DE;Delaware;2016;Black;215408
DE;Delaware;2017;Black;218748
DE;Delaware;2018;Black;222445
DE;Delaware;2019;Black;226566
DE;Delaware;2020;Black;231364
DE;Delaware;2021;Black;236522
DE;Delaware;2022;Black;243221
DE;Delaware;2023;Black;249364
DE;Delaware;2024;Black;254378
DC;District of Columbia;1990;Black;400254
DC;District of Columbia;1991;Black;398346
DC;District of Columbia;1992;Black;395240
DC;District of Columbia;1993;Black;391179
DC;District of Columbia;1994;Black;383970
DC;District of Columbia;1995;Black;375379
DC;District of Columbia;1996;Black;366852
DC;District of Columbia;1997;Black;360305
DC;District of Columbia;1998;Black;355306
DC;District of Columbia;1999;Black;354021
DC;District of Columbia;2000;Black;349214
DC;District of Columbia;2001;Black;344975
DC;District of Columbia;2002;Black;341307
DC;District of Columbia;2003;Black;335743
DC;District of Columbia;2004;Black;329989
DC;District of Columbia;2005;Black;323785
DC;District of Columbia;2006;Black;319150
DC;District of Columbia;2007;Black;315368
DC;District of Columbia;2008;Black;311838
DC;District of Columbia;2009;Black;310960
DC;District of Columbia;2010;Black;311117
DC;District of Columbia;2011;Black;314236
DC;District of Columbia;2012;Black;317686
DC;District of Columbia;2013;Black;322616
DC;District of Columbia;2014;Black;325302
DC;District of Columbia;2015;Black;327506
DC;District of Columbia;2016;Black;328588
DC;District of Columbia;2017;Black;328809
DC;District of Columbia;2018;Black;328536
DC;District of Columbia;2019;Black;326019
DC;District of Columbia;2020;Black;309181
DC;District of Columbia;2021;Black;305972
DC;District of Columbia;2022;Black;303072
DC;District of Columbia;2023;Black;303027
DC;District of Columbia;2024;Black;304452
FL;Florida;1990;Black;1794796
FL;Florida;1991;Black;1863284
FL;Florida;1992;Black;1933726
FL;Florida;1993;Black;1998531
FL;Florida;1994;Black;2070713
FL;Florida;1995;Black;2137543
FL;Florida;1996;Black;2206135
FL;Florida;1997;Black;2282637
FL;Florida;1998;Black;2351227
FL;Florida;1999;Black;2419083
FL;Florida;2000;Black;2439447
FL;Florida;2001;Black;2508333
FL;Florida;2002;Black;2577932
FL;Florida;2003;Black;2645514
FL;Florida;2004;Black;2726256
FL;Florida;2005;Black;2815695
FL;Florida;2006;Black;2896799
FL;Florida;2007;Black;2950879
FL;Florida;2008;Black;3002382
FL;Florida;2009;Black;3043554
FL;Florida;2010;Black;3092172
FL;Florida;2011;Black;3158206
FL;Florida;2012;Black;3223313
FL;Florida;2013;Black;3281466
FL;Florida;2014;Black;3345003
FL;Florida;2015;Black;3412261
FL;Florida;2016;Black;3483851
FL;Florida;2017;Black;3549087
FL;Florida;2018;Black;3603310
FL;Florida;2019;Black;3650637
FL;Florida;2020;Black;3687661
FL;Florida;2021;Black;3719879
FL;Florida;2022;Black;3797292
FL;Florida;2023;Black;3876057
FL;Florida;2024;Black;3949147
GA;Georgia;1990;Black;1763068
GA;Georgia;1991;Black;1815668
GA;Georgia;1992;Black;1874193
GA;Georgia;1993;Black;1936471
GA;Georgia;1994;Black;2004326
GA;Georgia;1995;Black;2066958
GA;Georgia;1996;Black;2132804
GA;Georgia;1997;Black;2202649
GA;Georgia;1998;Black;2271997
GA;Georgia;1999;Black;2343624
GA;Georgia;2000;Black;2384774
GA;Georgia;2001;Black;2439572
GA;Georgia;2002;Black;2490704
GA;Georgia;2003;Black;2536506
GA;Georgia;2004;Black;2596632
GA;Georgia;2005;Black;2660022
GA;Georgia;2006;Black;2759169
GA;Georgia;2007;Black;2840424
GA;Georgia;2008;Black;2906606
GA;Georgia;2009;Black;2962318
GA;Georgia;2010;Black;3006289
GA;Georgia;2011;Black;3056359
GA;Georgia;2012;Black;3101234
GA;Georgia;2013;Black;3140919
GA;Georgia;2014;Black;3191232
GA;Georgia;2015;Black;3246027
GA;Georgia;2016;Black;3303996
GA;Georgia;2017;Black;3358899
GA;Georgia;2018;Black;3410817
GA;Georgia;2019;Black;3465113
GA;Georgia;2020;Black;3519860
GA;Georgia;2021;Black;3549702
GA;Georgia;2022;Black;3615213
GA;Georgia;2023;Black;3666543
GA;Georgia;2024;Black;3703855
HI;Hawaii;1990;Black;27844
HI;Hawaii;1991;Black;29892
HI;Hawaii;1992;Black;32746
HI;Hawaii;1993;Black;32613
HI;Hawaii;1994;Black;33375
HI;Hawaii;1995;Black;33451
HI;Hawaii;1996;Black;33121
HI;Hawaii;1997;Black;32799
HI;Hawaii;1998;Black;32631
HI;Hawaii;1999;Black;31161
HI;Hawaii;2000;Black;22938
HI;Hawaii;2001;Black;24966
HI;Hawaii;2002;Black;26235
HI;Hawaii;2003;Black;25480
HI;Hawaii;2004;Black;24511
HI;Hawaii;2005;Black;25064
HI;Hawaii;2006;Black;24767
HI;Hawaii;2007;Black;23364
HI;Hawaii;2008;Black;23180
HI;Hawaii;2009;Black;22995
HI;Hawaii;2010;Black;22704
HI;Hawaii;2011;Black;24672
HI;Hawaii;2012;Black;26284
HI;Hawaii;2013;Black;27344
HI;Hawaii;2014;Black;28275
HI;Hawaii;2015;Black;29402
HI;Hawaii;2016;Black;30360
HI;Hawaii;2017;Black;30711
HI;Hawaii;2018;Black;30895
HI;Hawaii;2019;Black;30814
HI;Hawaii;2020;Black;32229
HI;Hawaii;2021;Black;31393
HI;Hawaii;2022;Black;31385
HI;Hawaii;2023;Black;31467
HI;Hawaii;2024;Black;31690
ID;Idaho;1990;Black;3330
ID;Idaho;1991;Black;3739
ID;Idaho;1992;Black;4075
ID;Idaho;1993;Black;4634
ID;Idaho;1994;Black;4826
ID;Idaho;1995;Black;5253
ID;Idaho;1996;Black;5366
ID;Idaho;1997;Black;5388
ID;Idaho;1998;Black;5907
ID;Idaho;1999;Black;6243
ID;Idaho;2000;Black;5929
ID;Idaho;2001;Black;6582
ID;Idaho;2002;Black;7098
ID;Idaho;2003;Black;7577
ID;Idaho;2004;Black;8173
ID;Idaho;2005;Black;8832
ID;Idaho;2006;Black;9506
ID;Idaho;2007;Black;10175
ID;Idaho;2008;Black;10570
ID;Idaho;2009;Black;11104
ID;Idaho;2010;Black;10953
ID;Idaho;2011;Black;11516
ID;Idaho;2012;Black;11719
ID;Idaho;2013;Black;12254
ID;Idaho;2014;Black;12819
ID;Idaho;2015;Black;13385
ID;Idaho;2016;Black;14187
ID;Idaho;2017;Black;14880
ID;Idaho;2018;Black;15400
ID;Idaho;2019;Black;15987
ID;Idaho;2020;Black;17110
ID;Idaho;2021;Black;18022
ID;Idaho;2022;Black;19200
ID;Idaho;2023;Black;20463
ID;Idaho;2024;Black;22063
IL;Illinois;1990;Black;1711998
IL;Illinois;1991;Black;1739538
IL;Illinois;1992;Black;1770909
IL;Illinois;1993;Black;1801467
IL;Illinois;1994;Black;1826784
IL;Illinois;1995;Black;1849927
IL;Illinois;1996;Black;1868813
IL;Illinois;1997;Black;1887497
IL;Illinois;1998;Black;1903979
IL;Illinois;1999;Black;1923260
IL;Illinois;2000;Black;1904071
IL;Illinois;2001;Black;1905312
IL;Illinois;2002;Black;1904805
IL;Illinois;2003;Black;1902184
IL;Illinois;2004;Black;1901496
IL;Illinois;2005;Black;1898861
IL;Illinois;2006;Black;1898778
IL;Illinois;2007;Black;1898664
IL;Illinois;2008;Black;1899301
IL;Illinois;2009;Black;1901265
IL;Illinois;2010;Black;1904090
IL;Illinois;2011;Black;1903967
IL;Illinois;2012;Black;1903296
IL;Illinois;2013;Black;1902915
IL;Illinois;2014;Black;1899480
IL;Illinois;2015;Black;1893820
IL;Illinois;2016;Black;1884353
IL;Illinois;2017;Black;1873887
IL;Illinois;2018;Black;1866004
IL;Illinois;2019;Black;1859309
IL;Illinois;2020;Black;1879334
IL;Illinois;2021;Black;1865528
IL;Illinois;2022;Black;1849424
IL;Illinois;2023;Black;1845932
IL;Illinois;2024;Black;1848198
IN;Indiana;1990;Black;435339
IN;Indiana;1991;Black;444543
IN;Indiana;1992;Black;455577
IN;Indiana;1993;Black;466171
IN;Indiana;1994;Black;476804
IN;Indiana;1995;Black;486870
IN;Indiana;1996;Black;495311
IN;Indiana;1997;Black;506723
IN;Indiana;1998;Black;516405
IN;Indiana;1999;Black;525172
IN;Indiana;2000;Black;518311
IN;Indiana;2001;Black;526774
IN;Indiana;2002;Black;533829
IN;Indiana;2003;Black;542149
IN;Indiana;2004;Black;550372
IN;Indiana;2005;Black;559224
IN;Indiana;2006;Black;570182
IN;Indiana;2007;Black;579608
IN;Indiana;2008;Black;589021
IN;Indiana;2009;Black;597417
IN;Indiana;2010;Black;605297
IN;Indiana;2011;Black;611690
IN;Indiana;2012;Black;617154
IN;Indiana;2013;Black;624474
IN;Indiana;2014;Black;630771
IN;Indiana;2015;Black;636592
IN;Indiana;2016;Black;644295
IN;Indiana;2017;Black;652697
IN;Indiana;2018;Black;663974
IN;Indiana;2019;Black;673700
IN;Indiana;2020;Black;684532
IN;Indiana;2021;Black;694431
IN;Indiana;2022;Black;706631
IN;Indiana;2023;Black;720186
IN;Indiana;2024;Black;735661
IA;Iowa;1990;Black;48262
IA;Iowa;1991;Black;50139
IA;Iowa;1992;Black;52209
IA;Iowa;1993;Black;54181
IA;Iowa;1994;Black;56139
IA;Iowa;1995;Black;57654
IA;Iowa;1996;Black;59519
IA;Iowa;1997;Black;61087
IA;Iowa;1998;Black;63173
IA;Iowa;1999;Black;65291
IA;Iowa;2000;Black;63677
IA;Iowa;2001;Black;65541
IA;Iowa;2002;Black;67360
IA;Iowa;2003;Black;69438
IA;Iowa;2004;Black;71875
IA;Iowa;2005;Black;74702
IA;Iowa;2006;Black;78082
IA;Iowa;2007;Black;81911
IA;Iowa;2008;Black;85797
IA;Iowa;2009;Black;89275
IA;Iowa;2010;Black;92468
IA;Iowa;2011;Black;95115
IA;Iowa;2012;Black;97416
IA;Iowa;2013;Black;102152
IA;Iowa;2014;Black;107069
IA;Iowa;2015;Black;111609
IA;Iowa;2016;Black;116250
IA;Iowa;2017;Black;121806
IA;Iowa;2018;Black;125912
IA;Iowa;2019;Black;130175
IA;Iowa;2020;Black;133070
IA;Iowa;2021;Black;137342
IA;Iowa;2022;Black;140989
IA;Iowa;2023;Black;146790
IA;Iowa;2024;Black;153983
KS;Kansas;1990;Black;144681
KS;Kansas;1991;Black;146550
KS;Kansas;1992;Black;151693
KS;Kansas;1993;Black;153165
KS;Kansas;1994;Black;155163
KS;Kansas;1995;Black;156575
KS;Kansas;1996;Black;157016
KS;Kansas;1997;Black;158557
KS;Kansas;1998;Black;162176
KS;Kansas;1999;Black;164954
KS;Kansas;2000;Black;157776
KS;Kansas;2001;Black;158492
KS;Kansas;2002;Black;159551
KS;Kansas;2003;Black;159824
KS;Kansas;2004;Black;161027
KS;Kansas;2005;Black;161304
KS;Kansas;2006;Black;163948
KS;Kansas;2007;Black;165946
KS;Kansas;2008;Black;169253
KS;Kansas;2009;Black;171248
KS;Kansas;2010;Black;173857
KS;Kansas;2011;Black;175150
KS;Kansas;2012;Black;177671
KS;Kansas;2013;Black;178484
KS;Kansas;2014;Black;179370
KS;Kansas;2015;Black;180293
KS;Kansas;2016;Black;179739
KS;Kansas;2017;Black;178942
KS;Kansas;2018;Black;179271
KS;Kansas;2019;Black;179437
KS;Kansas;2020;Black;182424
KS;Kansas;2021;Black;182631
KS;Kansas;2022;Black;182341
KS;Kansas;2023;Black;183676
KS;Kansas;2024;Black;185502
KY;Kentucky;1990;Black;264471
KY;Kentucky;1991;Black;267149
KY;Kentucky;1992;Black;271847
KY;Kentucky;1993;Black;275311
KY;Kentucky;1994;Black;279676
KY;Kentucky;1995;Black;283800
KY;Kentucky;1996;Black;287875
KY;Kentucky;1997;Black;292820
KY;Kentucky;1998;Black;298150
KY;Kentucky;1999;Black;303644
KY;Kentucky;2000;Black;299914
KY;Kentucky;2001;Black;304025
KY;Kentucky;2002;Black;307401
KY;Kentucky;2003;Black;309918
KY;Kentucky;2004;Black;315144
KY;Kentucky;2005;Black;319733
KY;Kentucky;2006;Black;323722
KY;Kentucky;2007;Black;329622
KY;Kentucky;2008;Black;333202
KY;Kentucky;2009;Black;338934
KY;Kentucky;2010;Black;344516
KY;Kentucky;2011;Black;349145
KY;Kentucky;2012;Black;353251
KY;Kentucky;2013;Black;358247
KY;Kentucky;2014;Black;360899
KY;Kentucky;2015;Black;363852
KY;Kentucky;2016;Black;367142
KY;Kentucky;2017;Black;372083
KY;Kentucky;2018;Black;374783
KY;Kentucky;2019;Black;378775
KY;Kentucky;2020;Black;385020
KY;Kentucky;2021;Black;387529
KY;Kentucky;2022;Black;393546
KY;Kentucky;2023;Black;401498
KY;Kentucky;2024;Black;409870
LA;Louisiana;1990;Black;1302816
LA;Louisiana;1991;Black;1321819
LA;Louisiana;1992;Black;1345921
LA;Louisiana;1993;Black;1366339
LA;Louisiana;1994;Black;1386633
LA;Louisiana;1995;Black;1405899
LA;Louisiana;1996;Black;1421523
LA;Louisiana;1997;Black;1435689
LA;Louisiana;1998;Black;1448356
LA;Louisiana;1999;Black;1461433
LA;Louisiana;2000;Black;1459999
LA;Louisiana;2001;Black;1464218
LA;Louisiana;2002;Black;1472718
LA;Louisiana;2003;Black;1482589
LA;Louisiana;2004;Black;1494615
LA;Louisiana;2005;Black;1504504
LA;Louisiana;2006;Black;1353087
LA;Louisiana;2007;Black;1393397
LA;Louisiana;2008;Black;1424816
LA;Louisiana;2009;Black;1447708
LA;Louisiana;2010;Black;1467791
LA;Louisiana;2011;Black;1481251
LA;Louisiana;2012;Black;1492569
LA;Louisiana;2013;Black;1504103
LA;Louisiana;2014;Black;1512626
LA;Louisiana;2015;Black;1520636
LA;Louisiana;2016;Black;1527586
LA;Louisiana;2017;Black;1529807
LA;Louisiana;2018;Black;1530225
LA;Louisiana;2019;Black;1531041
LA;Louisiana;2020;Black;1515936
LA;Louisiana;2021;Black;1510115
LA;Louisiana;2022;Black;1496019
LA;Louisiana;2023;Black;1493586
LA;Louisiana;2024;Black;1498009
ME;Maine;1990;Black;5111
ME;Maine;1991;Black;5246
ME;Maine;1992;Black;5284
ME;Maine;1993;Black;5313
ME;Maine;1994;Black;5188
ME;Maine;1995;Black;5563
ME;Maine;1996;Black;6001
ME;Maine;1997;Black;6641
ME;Maine;1998;Black;7432
ME;Maine;1999;Black;7545
ME;Maine;2000;Black;7231
ME;Maine;2001;Black;8189
ME;Maine;2002;Black;9168
ME;Maine;2003;Black;10453
ME;Maine;2004;Black;11451
ME;Maine;2005;Black;12557
ME;Maine;2006;Black;13541
ME;Maine;2007;Black;14465
ME;Maine;2008;Black;15407
ME;Maine;2009;Black;16150
ME;Maine;2010;Black;16421
ME;Maine;2011;Black;17193
ME;Maine;2012;Black;17657
ME;Maine;2013;Black;18174
ME;Maine;2014;Black;19228
ME;Maine;2015;Black;19605
ME;Maine;2016;Black;20511
ME;Maine;2017;Black;21167
ME;Maine;2018;Black;21997
ME;Maine;2019;Black;23208
ME;Maine;2020;Black;24189
ME;Maine;2021;Black;25438
ME;Maine;2022;Black;28195
ME;Maine;2023;Black;31458
ME;Maine;2024;Black;34870
MD;Maryland;1990;Black;1203347
MD;Maryland;1991;Black;1238558
MD;Maryland;1992;Black;1270383
MD;Maryland;1993;Black;1303386
MD;Maryland;1994;Black;1337756
MD;Maryland;1995;Black;1371811
MD;Maryland;1996;Black;1406138
MD;Maryland;1997;Black;1438668
MD;Maryland;1998;Black;1471996
MD;Maryland;1999;Black;1503532
MD;Maryland;2000;Black;1504746
MD;Maryland;2001;Black;1533621
MD;Maryland;2002;Black;1562646
MD;Maryland;2003;Black;1589203
MD;Maryland;2004;Black;1616804
MD;Maryland;2005;Black;1642835
MD;Maryland;2006;Black;1664866
MD;Maryland;2007;Black;1680981
MD;Maryland;2008;Black;1695633
MD;Maryland;2009;Black;1715421
MD;Maryland;2010;Black;1737741
MD;Maryland;2011;Black;1757797
MD;Maryland;2012;Black;1775878
MD;Maryland;2013;Black;1793499
MD;Maryland;2014;Black;1812028
MD;Maryland;2015;Black;1830331
MD;Maryland;2016;Black;1844186
MD;Maryland;2017;Black;1859574
MD;Maryland;2018;Black;1872070
MD;Maryland;2019;Black;1885534
MD;Maryland;2020;Black;1931526
MD;Maryland;2021;Black;1938616
MD;Maryland;2022;Black;1947530
MD;Maryland;2023;Black;1959332
MD;Maryland;2024;Black;1976758
MA;Massachusetts;1990;Black;328341
MA;Massachusetts;1991;Black;337565
MA;Massachusetts;1992;Black;347268
MA;Massachusetts;1993;Black;357301
MA;Massachusetts;1994;Black;365072
MA;Massachusetts;1995;Black;372244
MA;Massachusetts;1996;Black;380476
MA;Massachusetts;1997;Black;392930
MA;Massachusetts;1998;Black;405072
MA;Massachusetts;1999;Black;416891
MA;Massachusetts;2000;Black;408355
MA;Massachusetts;2001;Black;419956
MA;Massachusetts;2002;Black;430504
MA;Massachusetts;2003;Black;439837
MA;Massachusetts;2004;Black;446863
MA;Massachusetts;2005;Black;454754
MA;Massachusetts;2006;Black;464016
MA;Massachusetts;2007;Black;473702
MA;Massachusetts;2008;Black;484952
MA;Massachusetts;2009;Black;496558
MA;Massachusetts;2010;Black;507906
MA;Massachusetts;2011;Black;520781
MA;Massachusetts;2012;Black;535556
MA;Massachusetts;2013;Black;550545
MA;Massachusetts;2014;Black;565021
MA;Massachusetts;2015;Black;577951
MA;Massachusetts;2016;Black;591169
MA;Massachusetts;2017;Black;605239
MA;Massachusetts;2018;Black;617086
MA;Massachusetts;2019;Black;627476
MA;Massachusetts;2020;Black;642136
MA;Massachusetts;2021;Black;651689
MA;Massachusetts;2022;Black;667739
MA;Massachusetts;2023;Black;686031
MA;Massachusetts;2024;Black;708951
MI;Michigan;1990;Black;1302647
MI;Michigan;1991;Black;1325382
MI;Michigan;1992;Black;1345171
MI;Michigan;1993;Black;1364873
MI;Michigan;1994;Black;1382963
MI;Michigan;1995;Black;1401822
MI;Michigan;1996;Black;1416589
MI;Michigan;1997;Black;1428471
MI;Michigan;1998;Black;1441513
MI;Michigan;1999;Black;1455082
MI;Michigan;2000;Black;1429866
MI;Michigan;2001;Black;1436646
MI;Michigan;2002;Black;1439399
MI;Michigan;2003;Black;1442059
MI;Michigan;2004;Black;1443419
MI;Michigan;2005;Black;1441842
MI;Michigan;2006;Black;1439518
MI;Michigan;2007;Black;1434092
MI;Michigan;2008;Black;1424533
MI;Michigan;2009;Black;1416742
MI;Michigan;2010;Black;1414778
MI;Michigan;2011;Black;1414819
MI;Michigan;2012;Black;1414859
MI;Michigan;2013;Black;1411893
MI;Michigan;2014;Black;1410980
MI;Michigan;2015;Black;1408754
MI;Michigan;2016;Black;1408236
MI;Michigan;2017;Black;1408805
MI;Michigan;2018;Black;1408986
MI;Michigan;2019;Black;1408989
MI;Michigan;2020;Black;1429892
MI;Michigan;2021;Black;1424601
MI;Michigan;2022;Black;1420345
MI;Michigan;2023;Black;1420512
MI;Michigan;2024;Black;1426504
MN;Minnesota;1990;Black;96863
MN;Minnesota;1991;Black;102578
MN;Minnesota;1992;Black;111100
MN;Minnesota;1993;Black;119757
MN;Minnesota;1994;Black;129044
MN;Minnesota;1995;Black;138084
MN;Minnesota;1996;Black;147109
MN;Minnesota;1997;Black;157212
MN;Minnesota;1998;Black;169213
MN;Minnesota;1999;Black;182425
MN;Minnesota;2000;Black;181181
MN;Minnesota;2001;Black;192058
MN;Minnesota;2002;Black;201763
MN;Minnesota;2003;Black;211770
MN;Minnesota;2004;Black;222195
MN;Minnesota;2005;Black;232332
MN;Minnesota;2006;Black;244813
MN;Minnesota;2007;Black;256837
MN;Minnesota;2008;Black;267143
MN;Minnesota;2009;Black;275631
MN;Minnesota;2010;Black;282782
MN;Minnesota;2011;Black;292078
MN;Minnesota;2012;Black;300638
MN;Minnesota;2013;Black;310959
MN;Minnesota;2014;Black;323608
MN;Minnesota;2015;Black;336805
MN;Minnesota;2016;Black;353152
MN;Minnesota;2017;Black;369244
MN;Minnesota;2018;Black;384844
MN;Minnesota;2019;Black;399280
MN;Minnesota;2020;Black;414207
MN;Minnesota;2021;Black;424772
MN;Minnesota;2022;Black;439484
MN;Minnesota;2023;Black;456177
MN;Minnesota;2024;Black;476525
MS;Mississippi;1990;Black;918137
MS;Mississippi;1991;Black;931092
MS;Mississippi;1992;Black;946494
MS;Mississippi;1993;Black;961894
MS;Mississippi;1994;Black;977069
MS;Mississippi;1995;Black;992365
MS;Mississippi;1996;Black;1004313
MS;Mississippi;1997;Black;1016239
MS;Mississippi;1998;Black;1028123
MS;Mississippi;1999;Black;1038253
MS;Mississippi;2000;Black;1037743
MS;Mississippi;2001;Black;1040145
MS;Mississippi;2002;Black;1042311
MS;Mississippi;2003;Black;1046235
MS;Mississippi;2004;Black;1054419
MS;Mississippi;2005;Black;1061415
MS;Mississippi;2006;Black;1070798
MS;Mississippi;2007;Black;1082126
MS;Mississippi;2008;Black;1092190
MS;Mississippi;2009;Black;1097005
MS;Mississippi;2010;Black;1105088
MS;Mississippi;2011;Black;1110762
MS;Mississippi;2012;Black;1114783
MS;Mississippi;2013;Black;1119920
MS;Mississippi;2014;Black;1123499
MS;Mississippi;2015;Black;1125536
MS;Mississippi;2016;Black;1128507
MS;Mississippi;2017;Black;1129820
MS;Mississippi;2018;Black;1128789
MS;Mississippi;2019;Black;1127317
MS;Mississippi;2020;Black;1122568
MS;Mississippi;2021;Black;1116777
MS;Mississippi;2022;Black;1111525
MS;Mississippi;2023;Black;1111088
MS;Mississippi;2024;Black;1110314
MO;Missouri;1990;Black;551614
MO;Missouri;1991;Black;560523
MO;Missouri;1992;Black;570748
MO;Missouri;1993;Black;582279
MO;Missouri;1994;Black;593401
MO;Missouri;1995;Black;603017
MO;Missouri;1996;Black;613411
MO;Missouri;1997;Black;624475
MO;Missouri;1998;Black;633777
MO;Missouri;1999;Black;642019
MO;Missouri;2000;Black;637132
MO;Missouri;2001;Black;643919
MO;Missouri;2002;Black;650232
MO;Missouri;2003;Black;656313
MO;Missouri;2004;Black;663205
MO;Missouri;2005;Black;669907
MO;Missouri;2006;Black;678128
MO;Missouri;2007;Black;684018
MO;Missouri;2008;Black;689311
MO;Missouri;2009;Black;695364
MO;Missouri;2010;Black;701220
MO;Missouri;2011;Black;704328
MO;Missouri;2012;Black;707443
MO;Missouri;2013;Black;711494
MO;Missouri;2014;Black;714524
MO;Missouri;2015;Black;717574
MO;Missouri;2016;Black;720070
MO;Missouri;2017;Black;722427
MO;Missouri;2018;Black;724435
MO;Missouri;2019;Black;725728
MO;Missouri;2020;Black;730681
MO;Missouri;2021;Black;730043
MO;Missouri;2022;Black;726576
MO;Missouri;2023;Black;727870
MO;Missouri;2024;Black;732670
MT;Montana;1990;Black;2200
MT;Montana;1991;Black;2269
MT;Montana;1992;Black;2321
MT;Montana;1993;Black;2548
MT;Montana;1994;Black;2666
MT;Montana;1995;Black;2769
MT;Montana;1996;Black;2929
MT;Montana;1997;Black;2910
MT;Montana;1998;Black;3034
MT;Montana;1999;Black;3111
MT;Montana;2000;Black;2797
MT;Montana;2001;Black;3154
MT;Montana;2002;Black;3372
MT;Montana;2003;Black;3619
MT;Montana;2004;Black;3863
MT;Montana;2005;Black;3899
MT;Montana;2006;Black;4107
MT;Montana;2007;Black;4192
MT;Montana;2008;Black;4282
MT;Montana;2009;Black;4354
MT;Montana;2010;Black;4252
MT;Montana;2011;Black;4918
MT;Montana;2012;Black;5429
MT;Montana;2013;Black;5446
MT;Montana;2014;Black;5498
MT;Montana;2015;Black;5644
MT;Montana;2016;Black;5871
MT;Montana;2017;Black;6136
MT;Montana;2018;Black;6210
MT;Montana;2019;Black;6360
MT;Montana;2020;Black;6565
MT;Montana;2021;Black;6864
MT;Montana;2022;Black;6928
MT;Montana;2023;Black;7227
MT;Montana;2024;Black;7554
NE;Nebraska;1990;Black;57861
NE;Nebraska;1991;Black;58992
NE;Nebraska;1992;Black;60350
NE;Nebraska;1993;Black;61405
NE;Nebraska;1994;Black;63236
NE;Nebraska;1995;Black;64814
NE;Nebraska;1996;Black;66604
NE;Nebraska;1997;Black;68697
NE;Nebraska;1998;Black;70395
NE;Nebraska;1999;Black;72024
NE;Nebraska;2000;Black;70299
NE;Nebraska;2001;Black;71746
NE;Nebraska;2002;Black;72870
NE;Nebraska;2003;Black;74415
NE;Nebraska;2004;Black;75843
NE;Nebraska;2005;Black;77334
NE;Nebraska;2006;Black;79189
NE;Nebraska;2007;Black;80643
NE;Nebraska;2008;Black;82903
NE;Nebraska;2009;Black;84684
NE;Nebraska;2010;Black;86318
NE;Nebraska;2011;Black;87735
NE;Nebraska;2012;Black;89002
NE;Nebraska;2013;Black;90538
NE;Nebraska;2014;Black;92621
NE;Nebraska;2015;Black;94200
NE;Nebraska;2016;Black;96502
NE;Nebraska;2017;Black;97839
NE;Nebraska;2018;Black;99602
NE;Nebraska;2019;Black;101015
NE;Nebraska;2020;Black;104197
NE;Nebraska;2021;Black;104972
NE;Nebraska;2022;Black;106597
NE;Nebraska;2023;Black;110237
NE;Nebraska;2024;Black;114430
NV;Nevada;1990;Black;81467
NV;Nevada;1991;Black;87998
NV;Nevada;1992;Black;93558
NV;Nevada;1993;Black;98320
NV;Nevada;1994;Black;106532
NV;Nevada;1995;Black;113443
NV;Nevada;1996;Black;119873
NV;Nevada;1997;Black;128057
NV;Nevada;1998;Black;136640
NV;Nevada;1999;Black;143853
NV;Nevada;2000;Black;141698
NV;Nevada;2001;Black;150616
NV;Nevada;2002;Black;159264
NV;Nevada;2003;Black;167550
NV;Nevada;2004;Black;178908
NV;Nevada;2005;Black;190486
NV;Nevada;2006;Black;203042
NV;Nevada;2007;Black;213754
NV;Nevada;2008;Black;222366
NV;Nevada;2009;Black;228060
NV;Nevada;2010;Black;231826
NV;Nevada;2011;Black;235400
NV;Nevada;2012;Black;244037
NV;Nevada;2013;Black;249432
NV;Nevada;2014;Black;257901
NV;Nevada;2015;Black;268972
NV;Nevada;2016;Black;281623
NV;Nevada;2017;Black;295031
NV;Nevada;2018;Black;307761
NV;Nevada;2019;Black;319249
NV;Nevada;2020;Black;326832
NV;Nevada;2021;Black;335799
NV;Nevada;2022;Black;346025
NV;Nevada;2023;Black;353009
NV;Nevada;2024;Black;360756
NH;New Hampshire;1990;Black;7350
NH;New Hampshire;1991;Black;6745
NH;New Hampshire;1992;Black;6985
NH;New Hampshire;1993;Black;7261
NH;New Hampshire;1994;Black;7865
NH;New Hampshire;1995;Black;8155
NH;New Hampshire;1996;Black;8825
NH;New Hampshire;1997;Black;9246
NH;New Hampshire;1998;Black;9635
NH;New Hampshire;1999;Black;10565
NH;New Hampshire;2000;Black;9980
NH;New Hampshire;2001;Black;11031
NH;New Hampshire;2002;Black;11784
NH;New Hampshire;2003;Black;12493
NH;New Hampshire;2004;Black;13224
NH;New Hampshire;2005;Black;13888
NH;New Hampshire;2006;Black;14737
